OrderID,OrderDate,Country,Product,QuantityOrdered,Price
1568453,2020-12-23,Iraq,eraser,2,0.49
1569051,2020-12-23,Dominica,wireless mouse,7,25.99
1568794,2020-12-23,Comoros,laptop,7,900.0
1569182,2020-12-23,Equatorial Guinea,mouse pad,1,5.99
1567014,2020-12-23,Argentina,wireless mouse,13,25.99
1569036,2020-12-23,Bahrain,laptop,12,900.0
1567556,2020-12-23,Saint Kitts and Nevis,headphones,7,99.99
1567486,2020-12-23,Bermuda,laptop,9,900.0
1566809,2020-12-23,South Sudan,pen,10,1.25
1567081,2020-12-23,Kazakhstan,laptop,13,900.0
1566815,2020-12-23,"Taiwan, Province of China",ruler,7,3.99
1566807,2020-12-23,Serbia,pencil,10,0.99
1568331,2020-12-23,Zambia,notebook,8,4.99
1567355,2020-12-23,Zambia,wireless mouse,7,25.99
1567579,2020-12-23,Namibia,headphones,14,99.99
1568522,2020-12-23,Canada,wireless mouse,13,25.99
1568104,2020-12-23,Albania,laptop,11,900.0
1568743,2020-12-23,,pencil,1,0.99
1568826,2020-12-23,Honduras,wireless mouse,7,25.99
1567599,2020-12-23,Gibraltar,wireless mouse,13,25.99
1567576,2020-12-23,Suriname,pen,1,1.25
1566985,2020-12-23,Fiji,wireless mouse,9,25.99
1566992,2020-12-23,Chile,wireless mouse,13,25.99
1566983,2020-12-23,Austria,laptop,11,900.0
1567048,2020-12-23,"Bonaire, Sint Eustatius and Saba",pen,5,1.25
1568866,2020-12-23,,wireless mouse,7,25.99
1567761,2020-12-24,Cayman Islands,laptop,3,900.0
1568280,2020-12-24,Cook Islands,mouse pad,14,5.99
1568940,2020-12-24,Congo,mouse pad,11,5.99
1568292,2020-12-24,Argentina,laptop,6,900.0
1568640,2020-12-24,Albania,mouse pad,12,5.99
1568290,2020-12-24,Samoa,pen,12,1.25
1568807,2020-12-24,Guatemala,notebook,8,4.99
1568814,2020-12-24,Burundi,headphones,11,99.99
1567437,2020-12-24,Guam,notebook,4,4.99
1568179,2020-12-24,Réunion,notebook,7,4.99
1568289,2020-12-24,Wallis and Futuna,pen,13,1.25
1567423,2020-12-24,Peru,laptop,3,900.0
1566884,2020-12-24,Monaco,charging cable,3,11.95
1567476,2020-12-24,Jersey,notebook,2,4.99
1567605,2020-12-24,Uzbekistan,AA batteries (4-pack),4,3.99
1567242,2020-12-24,Holy See (Vatican City State),laptop,5,900.0
1567496,2020-12-24,Côte d'Ivoire,notebook,7,4.99
1568228,2020-12-24,Brunei Darussalam,wireless mouse,1,25.99
1567329,2020-12-24,Nepal,charging cable,8,11.95
1568296,2020-12-24,Uganda,pencil,10,0.99
1567629,2020-12-24,"Virgin Islands, U.S.",laptop,13,900.0
1567349,2020-12-24,Lao People's Democratic Republic,AA batteries (4-pack),4,3.99
1566810,2020-12-24,Falkland Islands (Malvinas),mouse pad,14,5.99
1568713,2020-12-24,Malaysia,mouse pad,10,5.99
1566836,2020-12-24,"Taiwan, Province of China",wireless mouse,5,25.99
1567276,2020-12-24,Mozambique,ruler,1,3.99
1567274,2020-12-24,Saint Lucia,wireless mouse,5,25.99
1568340,2020-12-24,Mauritius,notebook,6,4.99
1567573,2020-12-24,Honduras,eraser,2,0.49
1567547,2020-12-24,Ukraine,charging cable,8,11.95
1566844,2020-12-24,"Korea, Republic of",charging cable,15,11.95
1567533,2020-12-24,Pitcairn,wireless mouse,6,25.99
1567684,2020-12-24,Costa Rica,charging cable,15,11.95
1568850,2020-12-24,Netherlands,laptop,8,900.0
1568198,2020-12-24,,headphones,11,99.99
1567378,2020-12-24,Algeria,ruler,2,3.99
1567501,2020-12-24,American Samoa,wireless mouse,15,25.99
1567404,2020-12-24,Egypt,laptop,5,900.0
1567416,2020-12-24,Jordan,mouse pad,7,5.99
1568227,2020-12-24,Equatorial Guinea,notebook,8,4.99
1568061,2020-12-24,Gibraltar,eraser,6,0.49
1567950,2020-12-24,Solomon Islands,headphones,6,99.99
1568147,2020-12-24,France,mouse pad,13,5.99
1567802,2020-12-24,Malaysia,eraser,12,0.49
1567160,2020-12-24,"Iran, Islamic Republic of",wireless mouse,7,25.99
1567831,2020-12-24,Turkey,wireless mouse,8,25.99
1567021,2020-12-24,Algeria,laptop,12,900.0
1568092,2020-12-24,San Marino,mouse pad,2,5.99
1568627,2020-12-24,Barbados,wireless mouse,11,25.99
1567833,2020-12-24,Andorra,eraser,4,0.49
1567843,2020-12-24,Saint Pierre and Miquelon,mouse pad,8,5.99
1568075,2020-12-24,Åland Islands,charging cable,6,11.95
1567918,2020-12-24,China,wireless mouse,14,25.99
1568540,2020-12-24,United States Minor Outlying Islands,mouse pad,14,5.99
1569109,2020-12-24,Curaçao,mouse pad,11,5.99
1569107,2020-12-24,Azerbaijan,laptop,8,900.0
1568137,2020-12-24,Peru,wireless mouse,11,25.99
1567004,2020-12-24,Côte d'Ivoire,wireless mouse,9,25.99
1568577,2020-12-24,Morocco,headphones,10,99.99
1568079,2020-12-24,Algeria,eraser,2,0.49
1568573,2020-12-24,Sint Maarten (Dutch part),eraser,12,0.49
1566973,2020-12-24,American Samoa,ruler,9,3.99
1568082,2020-12-24,Belize,pen,6,1.25
1568448,2020-12-24,Bangladesh,ruler,7,3.99
1568080,2020-12-24,Belize,laptop,12,900.0
1567123,2020-12-24,Norway,laptop,14,900.0
1568139,2020-12-24,Gibraltar,wireless mouse,4,25.99
1567928,2020-12-24,Mauritania,laptop,2,900.0
1568592,2020-12-24,Oman,wireless mouse,15,25.99
1569008,2020-12-24,,wireless mouse,3,25.99
1567191,2020-12-24,Spain,headphones,1,99.99
1567033,2020-12-24,South Georgia and the South Sandwich Islands,laptop,6,900.0
1568519,2020-12-24,Heard Island and McDonald Islands,wireless mouse,15,25.99
1567060,2020-12-24,Armenia,pen,2,1.25
1568455,2020-12-24,Morocco,laptop,3,900.0
1567173,2020-12-24,Ethiopia,ruler,4,3.99
1568071,2020-12-24,Tunisia,laptop,15,900.0
1567026,2020-12-24,Gabon,pen,4,1.25
1567068,2020-12-24,United States,charging cable,8,11.95
1568567,2020-12-24,Guyana,pencil,6,0.99
1568048,2020-12-24,Guatemala,notebook,7,4.99
1569112,2020-12-24,Cayman Islands,laptop,15,900.0
1568472,2020-12-24,Zambia,headphones,4,99.99
1567090,2020-12-24,"Bonaire, Sint Eustatius and Saba",laptop,12,900.0
1568861,2020-12-25,Israel,pencil,8,0.99
1567561,2020-12-25,Pakistan,wireless mouse,15,25.99
1567636,2020-12-25,Mayotte,mouse pad,11,5.99
1569177,2020-12-25,Belize,mouse pad,12,5.99
1568436,2020-12-25,Tunisia,headphones,13,99.99
1568542,2020-12-25,Malta,mouse pad,10,5.99
1568710,2020-12-25,Congo,pen,15,1.25
1568342,2020-12-25,Dominican Republic,mouse pad,13,5.99
1566934,2020-12-25,Dominica,eraser,1,0.49
1567898,2020-12-25,Saint Pierre and Miquelon,charging cable,5,11.95
1567964,2020-12-25,Botswana,charging cable,5,11.95
1567934,2020-12-25,Portugal,laptop,5,900.0
1567282,2020-12-25,Trinidad and Tobago,laptop,14,900.0
1566967,2020-12-25,Bulgaria,laptop,8,900.0
1567609,2020-12-25,Montenegro,charging cable,13,11.95
1568715,2020-12-25,Finland,ruler,7,3.99
1567937,2020-12-25,Cayman Islands,laptop,6,900.0
1567907,2020-12-25,Canada,eraser,7,0.49
1568117,2020-12-25,"Korea, Republic of",notebook,11,4.99
1566829,2020-12-25,Panama,wireless mouse,9,25.99
1568236,2020-12-25,Slovenia,notebook,15,4.99
1567530,2020-12-25,Papua New Guinea,eraser,12,0.49
1568536,2020-12-25,Sierra Leone,pencil,15,0.99
1566806,2020-12-25,Rwanda,charging cable,4,11.95
1568782,2020-12-25,Yemen,wireless mouse,6,25.99
1568892,2020-12-25,Christmas Island,headphones,5,99.99
1567597,2020-12-25,Rwanda,laptop,3,900.0
1567525,2020-12-25,Gibraltar,mouse pad,14,5.99
1567903,2020-12-25,Ukraine,charging cable,10,11.95
1568999,2020-12-25,British Indian Ocean Territory,laptop,5,900.0
1567748,2020-12-25,Colombia,AA batteries (4-pack),10,3.99
1567391,2020-12-25,British Indian Ocean Territory,laptop,5,900.0
1568044,2020-12-25,Honduras,ruler,10,3.99
1568217,2020-12-25,Dominican Republic,laptop,2,900.0
1568607,2020-12-25,Trinidad and Tobago,wireless mouse,8,25.99
1567164,2020-12-25,Japan,wireless mouse,1,25.99
1568392,2020-12-25,Kazakhstan,laptop,14,900.0
1568957,2020-12-25,"Tanzania, United Republic of",laptop,9,900.0
1567786,2020-12-25,"Taiwan, Province of China",laptop,15,900.0
1566993,2020-12-25,Singapore,wireless mouse,4,25.99
1568934,2020-12-25,Haiti,headphones,10,99.99
1567812,2020-12-25,Comoros,pencil,4,0.99
1567741,2020-12-25,Paraguay,mouse pad,10,5.99
1568386,2020-12-25,Wallis and Futuna,laptop,6,900.0
1567211,2020-12-25,Cuba,headphones,2,99.99
1568464,2020-12-25,Nauru,pencil,4,0.99
1568463,2020-12-25,Germany,headphones,14,99.99
1568166,2020-12-25,Czechia,mouse pad,11,5.99
1569117,2020-12-25,Belarus,notebook,6,4.99
1567767,2020-12-25,Canada,pencil,14,0.99
1568630,2020-12-25,,pen,5,1.25
1568629,2020-12-25,Colombia,laptop,4,900.0
1568812,2020-12-25,El Salvador,mouse pad,3,5.99
1567824,2020-12-25,"Iran, Islamic Republic of",charging cable,12,11.95
1568605,2020-12-25,Bahrain,pen,1,1.25
1567702,2020-12-25,Guinea-Bissau,headphones,13,99.99
1567230,2020-12-25,Poland,notebook,12,4.99
1568349,2020-12-25,Haiti,headphones,13,99.99
1568977,2020-12-25,South Georgia and the South Sandwich Islands,charging cable,13,11.95
1567875,2020-12-25,Mali,notebook,2,4.99
1569054,2020-12-25,Côte d'Ivoire,charging cable,15,11.95
1568205,2020-12-25,Saint Kitts and Nevis,wireless mouse,15,25.99
1568306,2020-12-25,Lesotho,mouse pad,1,5.99
1567422,2020-12-25,Namibia,laptop,6,900.0
1568692,2020-12-25,Isle of Man,pencil,12,0.99
1568694,2020-12-25,Burkina Faso,notebook,14,4.99
1567271,2020-12-25,Kuwait,mouse pad,7,5.99
1568667,2020-12-25,Martinique,laptop,13,900.0
1568487,2020-12-25,Namibia,AA batteries (4-pack),10,3.99
1567504,2020-12-26,Croatia,mouse pad,12,5.99
1567959,2020-12-26,Bouvet Island,notebook,11,4.99
1568515,2020-12-26,Ukraine,headphones,12,99.99
1568786,2020-12-26,Colombia,laptop,6,900.0
1567961,2020-12-26,Montenegro,charging cable,6,11.95
1568319,2020-12-26,Guam,wireless mouse,1,25.99
1568094,2020-12-26,Nigeria,headphones,11,99.99
1566984,2020-12-26,Falkland Islands (Malvinas),notebook,13,4.99
1569037,2020-12-26,"Virgin Islands, U.S.",mouse pad,12,5.99
1568771,2020-12-26,Svalbard and Jan Mayen,headphones,1,99.99
1568834,2020-12-26,Central African Republic,mouse pad,5,5.99
1569060,2020-12-26,Saint Martin (French part),wireless mouse,4,25.99
1567484,2020-12-26,Kyrgyzstan,headphones,12,99.99
1568479,2020-12-26,Czechia,pencil,12,0.99
1567427,2020-12-26,Germany,mouse pad,3,5.99
1568087,2020-12-26,Finland,mouse pad,12,5.99
1567991,2020-12-26,Russian Federation,eraser,9,0.49
1568302,2020-12-26,Uzbekistan,wireless mouse,7,25.99
1567413,2020-12-26,Lebanon,charging cable,8,11.95
1568628,2020-12-26,Gabon,headphones,2,99.99
1568247,2020-12-26,Côte d'Ivoire,mouse pad,9,5.99
1569158,2020-12-26,Saint Lucia,wireless mouse,11,25.99
1566949,2020-12-26,Sri Lanka,wireless mouse,9,25.99
1568210,2020-12-26,Congo,wireless mouse,12,25.99
1567265,2020-12-26,Comoros,laptop,2,900.0
1567660,2020-12-26,Sao Tome and Principe,ruler,11,3.99
1568686,2020-12-26,Puerto Rico,laptop,7,900.0
1568134,2020-12-26,Netherlands,pencil,5,0.99
1568201,2020-12-26,Madagascar,laptop,14,900.0
1567243,2020-12-26,Belgium,laptop,10,900.0
1567685,2020-12-26,British Indian Ocean Territory,charging cable,2,11.95
1567854,2020-12-26,Russian Federation,pencil,9,0.99
1569147,2020-12-26,Bouvet Island,AA batteries (4-pack),6,3.99
1567695,2020-12-26,Togo,wireless mouse,4,25.99
1567700,2020-12-26,Mayotte,notebook,7,4.99
1568141,2020-12-26,Saint Kitts and Nevis,laptop,6,900.0
1569135,2020-12-26,Uzbekistan,charging cable,13,11.95
1569113,2020-12-26,Lebanon,mouse pad,6,5.99
1568164,2020-12-26,Serbia,charging cable,9,11.95
1567739,2020-12-26,Belarus,pencil,8,0.99
1567785,2020-12-26,Saudi Arabia,laptop,4,900.0
1568379,2020-12-26,New Caledonia,pen,11,1.25
1568620,2020-12-26,Cabo Verde,laptop,1,900.0
1566906,2020-12-26,Djibouti,pen,12,1.25
1568408,2020-12-26,Somalia,eraser,7,0.49
1566932,2020-12-26,Belize,AA batteries (4-pack),4,3.99
1569157,2020-12-26,Malawi,laptop,14,900.0
1567320,2020-12-26,China,headphones,5,99.99
1569084,2020-12-26,Guadeloupe,wireless mouse,6,25.99
1567059,2020-12-26,Barbados,headphones,1,99.99
1568988,2020-12-26,United Kingdom,charging cable,3,11.95
1567575,2020-12-26,American Samoa,mouse pad,6,5.99
1568235,2020-12-26,Panama,charging cable,4,11.95
1567082,2020-12-26,Peru,wireless mouse,2,25.99
1568246,2020-12-26,"Tanzania, United Republic of",mouse pad,14,5.99
1568736,2020-12-26,Sint Maarten (Dutch part),charging cable,2,11.95
1568886,2020-12-26,Malawi,laptop,15,900.0
1568891,2020-12-26,Turkey,headphones,9,99.99
1567093,2020-12-26,Lao People's Democratic Republic,wireless mouse,5,25.99
1566948,2020-12-26,"Bonaire, Sint Eustatius and Saba",AA batteries (4-pack),4,3.99
1569101,2020-12-26,Kazakhstan,pen,2,1.25
1568884,2020-12-26,Iraq,charging cable,13,11.95
1567438,2020-12-27,French Southern Territories,mouse pad,12,5.99
1567210,2020-12-27,Chile,charging cable,4,11.95
1567363,2020-12-27,Isle of Man,notebook,15,4.99
1568935,2020-12-27,Croatia,headphones,4,99.99
1567359,2020-12-27,Bahamas,ruler,13,3.99
1569069,2020-12-27,Azerbaijan,mouse pad,2,5.99
1567358,2020-12-27,United States,laptop,10,900.0
1567287,2020-12-27,Chad,headphones,4,99.99
1569134,2020-12-27,Cabo Verde,wireless mouse,10,25.99
1568870,2020-12-27,Austria,wireless mouse,1,25.99
1569091,2020-12-27,Costa Rica,AA batteries (4-pack),8,3.99
1568851,2020-12-27,Estonia,charging cable,13,11.95
1567244,2020-12-27,Palau,headphones,9,99.99
1566818,2020-12-27,Haiti,notebook,3,4.99
1567318,2020-12-27,Dominica,notebook,1,4.99
1568843,2020-12-27,Tajikistan,pencil,8,0.99
1569046,2020-12-27,Italy,laptop,10,900.0
1569024,2020-12-27,Barbados,pen,4,1.25
1569090,2020-12-27,Pitcairn,headphones,9,99.99
1567590,2020-12-27,Lesotho,wireless mouse,14,25.99
1567454,2020-12-27,Seychelles,wireless mouse,7,25.99
1568431,2020-12-27,Nauru,wireless mouse,1,25.99
1567580,2020-12-27,Montenegro,notebook,11,4.99
1567583,2020-12-27,Marshall Islands,wireless mouse,5,25.99
1568745,2020-12-27,Philippines,pen,11,1.25
1568468,2020-12-27,Guyana,notebook,3,4.99
1567723,2020-12-27,Togo,notebook,7,4.99
1568024,2020-12-27,Slovenia,eraser,10,0.49
1567600,2020-12-27,Libya,pencil,5,0.99
1568003,2020-12-27,Fiji,notebook,7,4.99
1567999,2020-12-27,Syrian Arab Republic,wireless mouse,1,25.99
1567939,2020-12-27,"Bonaire, Sint Eustatius and Saba",mouse pad,13,5.99
1568720,2020-12-27,"Virgin Islands, British",pen,6,1.25
1567559,2020-12-27,Northern Mariana Islands,notebook,13,4.99
1567917,2020-12-27,Colombia,laptop,10,900.0
1568714,2020-12-27,Belarus,pencil,8,0.99
1567632,2020-12-27,Saint Kitts and Nevis,mouse pad,9,5.99
1567882,2020-12-27,French Guiana,charging cable,15,11.95
1567881,2020-12-27,Peru,mouse pad,13,5.99
1567860,2020-12-27,Côte d'Ivoire,pen,4,1.25
1568588,2020-12-27,Japan,charging cable,15,11.95
1568697,2020-12-27,Myanmar,charging cable,5,11.95
1568612,2020-12-27,Cambodia,mouse pad,4,5.99
1567781,2020-12-27,Angola,laptop,8,900.0
1567683,2020-12-27,Zimbabwe,notebook,9,4.99
1568675,2020-12-27,Philippines,notebook,10,4.99
1567730,2020-12-27,Netherlands,laptop,6,900.0
1567906,2020-12-27,Monaco,AA batteries (4-pack),10,3.99
1567554,2020-12-27,Malawi,mouse pad,4,5.99
1568032,2020-12-27,Burkina Faso,wireless mouse,13,25.99
1567502,2020-12-27,"Palestine, State of",wireless mouse,11,25.99
1568212,2020-12-27,Croatia,charging cable,3,11.95
1568337,2020-12-27,Cuba,charging cable,8,11.95
1568183,2020-12-27,Belize,notebook,5,4.99
1567492,2020-12-27,Sweden,charging cable,7,11.95
1568145,2020-12-27,Guam,charging cable,5,11.95
1568400,2020-12-27,Falkland Islands (Malvinas),wireless mouse,6,25.99
1568352,2020-12-27,Malaysia,laptop,8,900.0
1567487,2020-12-27,Antarctica,mouse pad,6,5.99
1567516,2020-12-27,United States Minor Outlying Islands,charging cable,10,11.95
1568380,2020-12-27,Saint Kitts and Nevis,mouse pad,10,5.99
1568122,2020-12-27,Heard Island and McDonald Islands,headphones,9,99.99
1568197,2020-12-27,Angola,headphones,7,99.99
1568777,2020-12-27,"Iran, Islamic Republic of",pencil,6,0.99
1567461,2020-12-27,Malta,wireless mouse,4,25.99
1568270,2020-12-27,South Georgia and the South Sandwich Islands,notebook,9,4.99
1567111,2020-12-28,Croatia,pen,3,1.25
1567897,2020-12-28,Mali,laptop,8,900.0
1568991,2020-12-28,Togo,charging cable,12,11.95
1567884,2020-12-28,Burkina Faso,mouse pad,9,5.99
1568196,2020-12-28,Puerto Rico,pencil,13,0.99
1567103,2020-12-28,French Southern Territories,notebook,6,4.99
1567904,2020-12-28,Spain,headphones,12,99.99
1569097,2020-12-28,,notebook,13,4.99
1566834,2020-12-28,Comoros,mouse pad,2,5.99
1566843,2020-12-28,Sao Tome and Principe,pen,9,1.25
1567847,2020-12-28,Réunion,charging cable,6,11.95
1568195,2020-12-28,Georgia,pen,3,1.25
1567834,2020-12-28,Morocco,mouse pad,7,5.99
1568960,2020-12-28,Kiribati,headphones,2,99.99
1569169,2020-12-28,Zambia,laptop,7,900.0
1567165,2020-12-28,Kiribati,notebook,2,4.99
1567784,2020-12-28,Mozambique,notebook,2,4.99
1566814,2020-12-28,Panama,laptop,12,900.0
1567769,2020-12-28,Suriname,mouse pad,10,5.99
1568631,2020-12-28,Uruguay,notebook,7,4.99
1566812,2020-12-28,Liechtenstein,eraser,8,0.49
1567198,2020-12-28,Namibia,eraser,13,0.49
1567132,2020-12-28,United States Minor Outlying Islands,laptop,12,900.0
1567935,2020-12-28,Lesotho,laptop,4,900.0
1566865,2020-12-28,Malaysia,laptop,8,900.0
1568531,2020-12-28,Tokelau,notebook,12,4.99
1566937,2020-12-28,Saint Kitts and Nevis,headphones,1,99.99
1569095,2020-12-28,San Marino,notebook,8,4.99
1568423,2020-12-28,Anguilla,mouse pad,5,5.99
1569089,2020-12-28,Macao,mouse pad,8,5.99
1568424,2020-12-28,Botswana,eraser,13,0.49
1569087,2020-12-28,Belarus,laptop,4,900.0
1569083,2020-12-28,Albania,laptop,3,900.0
1566957,2020-12-28,Peru,laptop,14,900.0
1568443,2020-12-28,Kenya,laptop,9,900.0
1568074,2020-12-28,"Virgin Islands, British",pencil,11,0.99
1568457,2020-12-28,Finland,charging cable,7,11.95
1568072,2020-12-28,Bosnia and Herzegovina,eraser,2,0.49
1568068,2020-12-28,Eritrea,notebook,6,4.99
1568162,2020-12-28,Holy See (Vatican City State),AA batteries (4-pack),15,3.99
1567084,2020-12-28,Lesotho,wireless mouse,4,25.99
1566922,2020-12-28,Malawi,laptop,11,900.0
1568023,2020-12-28,Turkey,laptop,11,900.0
1566902,2020-12-28,Iraq,wireless mouse,15,25.99
1568171,2020-12-28,Denmark,mouse pad,2,5.99
1568499,2020-12-28,Maldives,charging cable,3,11.95
1569042,2020-12-28,Latvia,mouse pad,11,5.99
1567975,2020-12-28,Georgia,mouse pad,4,5.99
1567966,2020-12-28,Holy See (Vatican City State),pencil,10,0.99
1569034,2020-12-28,Honduras,charging cable,4,11.95
1567956,2020-12-28,American Samoa,charging cable,12,11.95
1567042,2020-12-28,French Polynesia,pencil,11,0.99
1569025,2020-12-28,Svalbard and Jan Mayen,mouse pad,3,5.99
1568121,2020-12-28,Sierra Leone,laptop,6,900.0
1568529,2020-12-28,Timor-Leste,pencil,12,0.99
1567936,2020-12-28,Uzbekistan,AA batteries (4-pack),8,3.99
1568029,2020-12-28,Nicaragua,wireless mouse,6,25.99
1567222,2020-12-28,Guyana,wireless mouse,6,25.99
1569003,2020-12-28,Somalia,mouse pad,10,5.99
1568880,2020-12-28,Cameroon,AA batteries (4-pack),3,3.99
1568725,2020-12-28,Croatia,charging cable,10,11.95
1567436,2020-12-28,"Palestine, State of",charging cable,13,11.95
1567495,2020-12-28,Svalbard and Jan Mayen,charging cable,6,11.95
1567610,2020-12-28,Central African Republic,notebook,5,4.99
1568859,2020-12-28,Denmark,laptop,8,900.0
1568690,2020-12-28,"Bonaire, Sint Eustatius and Saba",ruler,15,3.99
1567483,2020-12-28,Gambia,charging cable,13,11.95
1568915,2020-12-28,Tuvalu,pencil,10,0.99
1568792,2020-12-28,Suriname,eraser,6,0.49
1567307,2020-12-28,Lao People's Democratic Republic,ruler,10,3.99
1567481,2020-12-28,Slovenia,laptop,7,900.0
1567534,2020-12-28,New Zealand,wireless mouse,15,25.99
1567523,2020-12-28,Algeria,laptop,2,900.0
1567630,2020-12-28,"Congo, The Democratic Republic of the",eraser,1,0.49
1567587,2020-12-28,Norfolk Island,pencil,1,0.99
1567710,2020-12-28,Gambia,eraser,7,0.49
1568902,2020-12-28,United Kingdom,AA batteries (4-pack),15,3.99
1567705,2020-12-28,Lithuania,charging cable,13,11.95
1568401,2020-12-29,Benin,wireless mouse,12,25.99
1567080,2020-12-29,Australia,wireless mouse,12,25.99
1567618,2020-12-29,Åland Islands,AA batteries (4-pack),13,3.99
1568788,2020-12-29,Bahamas,wireless mouse,1,25.99
1567333,2020-12-29,Turkmenistan,eraser,6,0.49
1568790,2020-12-29,San Marino,notebook,5,4.99
1568534,2020-12-29,Côte d'Ivoire,laptop,11,900.0
1567930,2020-12-29,Israel,notebook,5,4.99
1569114,2020-12-29,Myanmar,laptop,6,900.0
1567107,2020-12-29,Iraq,AA batteries (4-pack),4,3.99
1567450,2020-12-29,Libya,ruler,10,3.99
1569121,2020-12-29,Comoros,eraser,9,0.49
1567908,2020-12-29,French Polynesia,wireless mouse,6,25.99
1567293,2020-12-29,Serbia,charging cable,12,11.95
1568997,2020-12-29,"Venezuela, Bolivarian Republic of",eraser,7,0.49
1567119,2020-12-29,Bouvet Island,charging cable,14,11.95
1568170,2020-12-29,Netherlands,ruler,14,3.99
1569111,2020-12-29,Bermuda,laptop,3,900.0
1567078,2020-12-29,Vanuatu,charging cable,9,11.95
1568118,2020-12-29,United Arab Emirates,headphones,7,99.99
1568411,2020-12-29,Norway,AA batteries (4-pack),10,3.99
1567343,2020-12-29,Svalbard and Jan Mayen,headphones,6,99.99
1567015,2020-12-29,"Iran, Islamic Republic of",mouse pad,1,5.99
1567019,2020-12-29,Samoa,laptop,2,900.0
1567353,2020-12-29,Sri Lanka,mouse pad,12,5.99
1568878,2020-12-29,Myanmar,wireless mouse,10,25.99
1568434,2020-12-29,Costa Rica,notebook,7,4.99
1568497,2020-12-29,Guernsey,pen,2,1.25
1568432,2020-12-29,Nigeria,eraser,7,0.49
1568501,2020-12-29,Malawi,charging cable,10,11.95
1568405,2020-12-29,Heard Island and McDonald Islands,laptop,3,900.0
1567578,2020-12-29,"Korea, Republic of",wireless mouse,4,25.99
1567322,2020-12-29,Anguilla,charging cable,2,11.95
1569031,2020-12-29,Kenya,eraser,9,0.49
1567949,2020-12-29,"Palestine, State of",wireless mouse,1,25.99
1567947,2020-12-29,France,charging cable,10,11.95
1568766,2020-12-29,Turks and Caicos Islands,notebook,11,4.99
1568422,2020-12-29,Macao,mouse pad,10,5.99
1567940,2020-12-29,Rwanda,headphones,6,99.99
1568120,2020-12-29,"Korea, Republic of",mouse pad,13,5.99
1566935,2020-12-29,Haiti,wireless mouse,11,25.99
1567602,2020-12-29,Seychelles,AA batteries (4-pack),3,3.99
1568560,2020-12-29,Saudi Arabia,pencil,7,0.99
1568993,2020-12-29,Grenada,mouse pad,3,5.99
1568375,2020-12-29,"Palestine, State of",mouse pad,13,5.99
1568835,2020-12-29,Palau,charging cable,8,11.95
1567190,2020-12-29,New Zealand,mouse pad,14,5.99
1567839,2020-12-29,Italy,wireless mouse,2,25.99
1568698,2020-12-29,Japan,mouse pad,8,5.99
1567836,2020-12-29,Haiti,charging cable,13,11.95
1566851,2020-12-29,Mauritania,charging cable,15,11.95
1567163,2020-12-29,Iraq,charging cable,10,11.95
1567139,2020-12-29,Canada,laptop,12,900.0
1568350,2020-12-29,Iraq,mouse pad,13,5.99
1567760,2020-12-29,Morocco,notebook,4,4.99
1568608,2020-12-29,,laptop,12,900.0
1567889,2020-12-29,Cuba,eraser,1,0.49
1567762,2020-12-29,Cambodia,AA batteries (4-pack),8,3.99
1567199,2020-12-29,Togo,AA batteries (4-pack),2,3.99
1567175,2020-12-29,Niger,wireless mouse,5,25.99
1568334,2020-12-29,Pitcairn,laptop,15,900.0
1569156,2020-12-29,Heard Island and McDonald Islands,pencil,6,0.99
1567414,2020-12-29,Grenada,mouse pad,3,5.99
1567145,2020-12-29,Burundi,mouse pad,2,5.99
1566860,2020-12-29,Georgia,notebook,13,4.99
1567215,2020-12-29,"Virgin Islands, British",mouse pad,12,5.99
1568707,2020-12-29,Nepal,AA batteries (4-pack),8,3.99
1568974,2020-12-29,Gibraltar,laptop,13,900.0
1568923,2020-12-29,Bulgaria,AA batteries (4-pack),15,3.99
1569178,2020-12-29,Kenya,laptop,13,900.0
1567729,2020-12-29,Montenegro,charging cable,5,11.95
1567746,2020-12-29,Egypt,wireless mouse,4,25.99
1567749,2020-12-29,Gambia,wireless mouse,5,25.99
1568793,2020-12-29,Cameroon,pencil,6,0.99
1566871,2020-12-29,Pakistan,mouse pad,10,5.99
1566994,2020-12-30,Haiti,laptop,9,900.0
1569181,2020-12-30,Equatorial Guinea,pencil,15,0.99
1568111,2020-12-30,Austria,wireless mouse,5,25.99
1568321,2020-12-30,Nauru,pen,3,1.25
1569086,2020-12-30,Hungary,eraser,15,0.49
1568113,2020-12-30,Trinidad and Tobago,wireless mouse,2,25.99
1567344,2020-12-30,Latvia,laptop,3,900.0
1568823,2020-12-30,Guernsey,headphones,8,99.99
1568867,2020-12-30,Cameroon,pencil,9,0.99
1568320,2020-12-30,Antigua and Barbuda,pencil,12,0.99
1568093,2020-12-30,New Zealand,pencil,13,0.99
1568317,2020-12-30,Mexico,pencil,11,0.99
1567345,2020-12-30,Costa Rica,wireless mouse,11,25.99
1569174,2020-12-30,Oman,headphones,7,99.99
1568213,2020-12-30,Sri Lanka,ruler,1,3.99
1567555,2020-12-30,San Marino,wireless mouse,3,25.99
1568175,2020-12-30,"Congo, The Democratic Republic of the",pen,11,1.25
1568373,2020-12-30,Azerbaijan,headphones,1,99.99
1566996,2020-12-30,Cameroon,notebook,1,4.99
1568378,2020-12-30,Chad,headphones,10,99.99
1566899,2020-12-30,Jamaica,eraser,8,0.49
1566887,2020-12-30,Panama,mouse pad,11,5.99
