OrderID,OrderDate,Country,Product,QuantityOrdered,Price,Sales,Month,Day,Year
1561001,2020-08-05,Chile,wireless mouse,14,25.99,363.85999999999996,8,5,2020
1561464,2020-08-05,Anguilla,charging cable,14,11.95,167.29999999999998,8,5,2020
1560949,2020-08-05,Jamaica,wireless mouse,13,25.99,337.87,8,5,2020
1560531,2020-08-05,Oman,wireless mouse,3,25.99,77.97,8,5,2020
1560634,2020-08-05,Algeria,laptop,4,900.0,3600.0,8,5,2020
1561564,2020-08-05,"Iran, Islamic Republic of",mouse pad,10,5.99,59.900000000000006,8,5,2020
1561652,2020-08-05,"Korea, Democratic People's Republic of",laptop,5,900.0,4500.0,8,5,2020
1561476,2020-08-05,Czechia,notebook,11,4.99,54.89,8,5,2020
1561684,2020-08-05,Norfolk Island,laptop,11,900.0,9900.0,8,5,2020
1560927,2020-08-05,Canada,wireless mouse,9,25.99,233.91,8,5,2020
1560790,2020-08-05,Sao Tome and Principe,pencil,5,0.99,4.95,8,5,2020
1560560,2020-08-05,Tuvalu,charging cable,3,11.95,35.849999999999994,8,5,2020
1561582,2020-08-05,Guadeloupe,mouse pad,15,5.99,89.85000000000001,8,5,2020
1560735,2020-08-05,Thailand,headphones,5,99.99,499.95,8,5,2020
1561074,2020-08-05,Armenia,charging cable,15,11.95,179.25,8,5,2020
1560441,2020-08-05,Egypt,wireless mouse,2,25.99,51.98,8,5,2020
1560232,2020-08-05,"Bonaire, Sint Eustatius and Saba",headphones,13,99.99,1299.87,8,5,2020
1560551,2020-08-05,Viet Nam,mouse pad,5,5.99,29.950000000000003,8,5,2020
1561183,2020-08-05,Turkmenistan,charging cable,14,11.95,167.29999999999998,8,5,2020
1560447,2020-08-05,Equatorial Guinea,pencil,12,0.99,11.879999999999999,8,5,2020
1561179,2020-08-05,American Samoa,charging cable,15,11.95,179.25,8,5,2020
1560765,2020-08-05,Uganda,charging cable,15,11.95,179.25,8,5,2020
1561614,2020-08-05,Faroe Islands,charging cable,11,11.95,131.45,8,5,2020
1560877,2020-08-05,Senegal,headphones,9,99.99,899.91,8,5,2020
1561025,2020-08-05,Northern Mariana Islands,eraser,4,0.49,1.96,8,5,2020
1560691,2020-08-05,Holy See (Vatican City State),AA batteries (4-pack),9,3.99,35.910000000000004,8,5,2020
1561004,2020-08-05,Argentina,laptop,8,900.0,7200.0,8,5,2020
1560460,2020-08-05,Qatar,headphones,6,99.99,599.9399999999999,8,5,2020
1561132,2020-08-05,Cambodia,wireless mouse,14,25.99,363.85999999999996,8,5,2020
1561126,2020-08-05,Honduras,charging cable,4,11.95,47.8,8,5,2020
1561439,2020-08-05,Cabo Verde,laptop,2,900.0,1800.0,8,5,2020
1561051,2020-08-05,Côte d'Ivoire,notebook,12,4.99,59.88,8,5,2020
1561546,2020-08-05,"Venezuela, Bolivarian Republic of",wireless mouse,8,25.99,207.92,8,5,2020
1561144,2020-08-05,Brunei Darussalam,laptop,6,900.0,5400.0,8,5,2020
1560238,2020-08-05,Italy,headphones,1,99.99,99.99,8,5,2020
1561654,2020-08-06,Austria,headphones,8,99.99,799.92,8,6,2020
1560800,2020-08-06,Wallis and Futuna,mouse pad,3,5.99,17.97,8,6,2020
1561008,2020-08-06,Fiji,mouse pad,11,5.99,65.89,8,6,2020
1561431,2020-08-06,Nicaragua,pen,13,1.25,16.25,8,6,2020
1561017,2020-08-06,Kenya,laptop,15,900.0,13500.0,8,6,2020
1561639,2020-08-06,China,AA batteries (4-pack),4,3.99,15.96,8,6,2020
1561607,2020-08-06,Nauru,laptop,14,900.0,12600.0,8,6,2020
1561650,2020-08-06,Iraq,pencil,9,0.99,8.91,8,6,2020
1561036,2020-08-06,Armenia,wireless mouse,15,25.99,389.84999999999997,8,6,2020
1561061,2020-08-06,Eswatini,AA batteries (4-pack),9,3.99,35.910000000000004,8,6,2020
1560781,2020-08-06,New Caledonia,charging cable,8,11.95,95.6,8,6,2020
1560260,2020-08-06,Papua New Guinea,laptop,5,900.0,4500.0,8,6,2020
1560784,2020-08-06,Slovakia,pencil,5,0.99,4.95,8,6,2020
1560416,2020-08-06,Cuba,wireless mouse,14,25.99,363.85999999999996,8,6,2020
1560739,2020-08-06,Palau,pen,2,1.25,2.5,8,6,2020
1560730,2020-08-06,Spain,headphones,15,99.99,1499.85,8,6,2020
1561579,2020-08-06,Poland,charging cable,13,11.95,155.35,8,6,2020
1560328,2020-08-06,Oman,pen,11,1.25,13.75,8,6,2020
1561069,2020-08-06,Japan,laptop,8,900.0,7200.0,8,6,2020
1560564,2020-08-06,Singapore,wireless mouse,11,25.99,285.89,8,6,2020
1560367,2020-08-06,Indonesia,wireless mouse,7,25.99,181.92999999999998,8,6,2020
1561089,2020-08-06,Bouvet Island,laptop,12,900.0,10800.0,8,6,2020
1560652,2020-08-06,Iceland,wireless mouse,7,25.99,181.92999999999998,8,6,2020
1561306,2020-08-06,Montenegro,headphones,8,99.99,799.92,8,6,2020
1561312,2020-08-06,Armenia,wireless mouse,7,25.99,181.92999999999998,8,6,2020
1560658,2020-08-06,Jordan,eraser,13,0.49,6.37,8,6,2020
1561491,2020-08-06,Guinea,mouse pad,2,5.99,11.98,8,6,2020
1560713,2020-08-06,"Congo, The Democratic Republic of the",laptop,10,900.0,9000.0,8,6,2020
1561108,2020-08-06,Western Sahara,pen,13,1.25,16.25,8,6,2020
1560518,2020-08-06,United States,notebook,2,4.99,9.98,8,6,2020
1560709,2020-08-06,Portugal,pencil,14,0.99,13.86,8,6,2020
1561122,2020-08-06,Saudi Arabia,notebook,15,4.99,74.85000000000001,8,6,2020
1560847,2020-08-06,Cook Islands,mouse pad,2,5.99,11.98,8,6,2020
1560540,2020-08-06,"Korea, Democratic People's Republic of",charging cable,9,11.95,107.55,8,6,2020
1561023,2020-08-06,Jamaica,wireless mouse,8,25.99,207.92,8,6,2020
1560283,2020-08-06,Bangladesh,pencil,6,0.99,5.9399999999999995,8,6,2020
1561162,2020-08-06,Jersey,pencil,11,0.99,10.89,8,6,2020
1561524,2020-08-06,Russian Federation,wireless mouse,8,25.99,207.92,8,6,2020
1561157,2020-08-06,Hungary,laptop,7,900.0,6300.0,8,6,2020
1561181,2020-08-06,Dominica,notebook,13,4.99,64.87,8,6,2020
1561270,2020-08-06,Congo,AA batteries (4-pack),11,3.99,43.89,8,6,2020
1560614,2020-08-06,Norway,wireless mouse,9,25.99,233.91,8,6,2020
1561293,2020-08-06,Eswatini,charging cable,3,11.95,35.849999999999994,8,6,2020
1560537,2020-08-06,Seychelles,ruler,13,3.99,51.870000000000005,8,6,2020
1560699,2020-08-06,Guyana,mouse pad,9,5.99,53.910000000000004,8,6,2020
1560631,2020-08-06,Guinea-Bissau,mouse pad,8,5.99,47.92,8,6,2020
1561494,2020-08-06,Gibraltar,wireless mouse,4,25.99,103.96,8,6,2020
1560405,2020-08-07,Togo,charging cable,11,11.95,131.45,8,7,2020
1561541,2020-08-07,Rwanda,ruler,1,3.99,3.99,8,7,2020
1560463,2020-08-07,Equatorial Guinea,mouse pad,5,5.99,29.950000000000003,8,7,2020
1561432,2020-08-07,Burundi,AA batteries (4-pack),8,3.99,31.92,8,7,2020
1560237,2020-08-07,Turkey,wireless mouse,13,25.99,337.87,8,7,2020
1561412,2020-08-07,Marshall Islands,charging cable,6,11.95,71.69999999999999,8,7,2020
1561009,2020-08-07,"Virgin Islands, U.S.",charging cable,1,11.95,11.95,8,7,2020
1561021,2020-08-07,"Saint Helena, Ascension and Tristan da Cunha",notebook,4,4.99,19.96,8,7,2020
1561152,2020-08-07,Nicaragua,wireless mouse,8,25.99,207.92,8,7,2020
1560766,2020-08-07,Tokelau,laptop,14,900.0,12600.0,8,7,2020
1561547,2020-08-07,Viet Nam,laptop,4,900.0,3600.0,8,7,2020
1560593,2020-08-07,Bermuda,eraser,4,0.49,1.96,8,7,2020
1561376,2020-08-07,Kuwait,notebook,5,4.99,24.950000000000003,8,7,2020
1561560,2020-08-07,Botswana,pencil,13,0.99,12.87,8,7,2020
1561199,2020-08-07,Holy See (Vatican City State),wireless mouse,4,25.99,103.96,8,7,2020
1560301,2020-08-07,Chile,pen,5,1.25,6.25,8,7,2020
1560244,2020-08-07,Jordan,AA batteries (4-pack),7,3.99,27.93,8,7,2020
1560339,2020-08-07,Bouvet Island,laptop,3,900.0,2700.0,8,7,2020
1561551,2020-08-07,Serbia,mouse pad,8,5.99,47.92,8,7,2020
1561637,2020-08-07,Bouvet Island,eraser,11,0.49,5.39,8,7,2020
1560856,2020-08-07,Norway,mouse pad,3,5.99,17.97,8,7,2020
1560994,2020-08-07,Cabo Verde,pen,3,1.25,3.75,8,7,2020
1560832,2020-08-07,Lebanon,laptop,14,900.0,12600.0,8,7,2020
1560972,2020-08-07,Guatemala,pencil,11,0.99,10.89,8,7,2020
1561299,2020-08-07,United Arab Emirates,pen,10,1.25,12.5,8,7,2020
1560830,2020-08-07,Belarus,pencil,8,0.99,7.92,8,7,2020
1560577,2020-08-07,Yemen,charging cable,9,11.95,107.55,8,7,2020
1560642,2020-08-07,Syrian Arab Republic,headphones,7,99.99,699.93,8,7,2020
1560255,2020-08-07,Gabon,pencil,9,0.99,8.91,8,7,2020
1560421,2020-08-07,Sierra Leone,mouse pad,14,5.99,83.86,8,7,2020
1561429,2020-08-07,Peru,laptop,6,900.0,5400.0,8,7,2020
1560796,2020-08-07,Myanmar,headphones,1,99.99,99.99,8,7,2020
1561435,2020-08-07,Niue,charging cable,9,11.95,107.55,8,7,2020
1560587,2020-08-07,Papua New Guinea,headphones,15,99.99,1499.85,8,7,2020
1561082,2020-08-07,Pitcairn,headphones,7,99.99,699.93,8,7,2020
1561430,2020-08-07,Faroe Islands,notebook,8,4.99,39.92,8,7,2020
1560426,2020-08-07,Botswana,pencil,8,0.99,7.92,8,7,2020
1561459,2020-08-07,"Moldova, Republic of",notebook,10,4.99,49.900000000000006,8,7,2020
1561273,2020-08-08,Bahamas,pencil,11,0.99,10.89,8,8,2020
1561137,2020-08-08,Eritrea,ruler,8,3.99,31.92,8,8,2020
1561151,2020-08-08,Spain,charging cable,1,11.95,11.95,8,8,2020
1561169,2020-08-08,Germany,headphones,1,99.99,99.99,8,8,2020
1560299,2020-08-08,Andorra,mouse pad,11,5.99,65.89,8,8,2020
1561206,2020-08-08,Slovenia,headphones,8,99.99,799.92,8,8,2020
1561210,2020-08-08,Guernsey,AA batteries (4-pack),13,3.99,51.870000000000005,8,8,2020
1560420,2020-08-08,United Kingdom,laptop,13,900.0,11700.0,8,8,2020
1561480,2020-08-08,Norfolk Island,ruler,2,3.99,7.98,8,8,2020
1561664,2020-08-08,India,mouse pad,13,5.99,77.87,8,8,2020
1561486,2020-08-08,France,mouse pad,2,5.99,11.98,8,8,2020
1560379,2020-08-08,Uganda,laptop,11,900.0,9900.0,8,8,2020
1560243,2020-08-08,Latvia,AA batteries (4-pack),15,3.99,59.85,8,8,2020
1560439,2020-08-08,Bouvet Island,notebook,3,4.99,14.97,8,8,2020
1561492,2020-08-08,,charging cable,4,11.95,47.8,8,8,2020
1561520,2020-08-08,Sri Lanka,notebook,6,4.99,29.94,8,8,2020
1560228,2020-08-08,Hong Kong,laptop,3,900.0,2700.0,8,8,2020
1560556,2020-08-08,New Zealand,laptop,7,900.0,6300.0,8,8,2020
1560417,2020-08-08,Nicaragua,eraser,14,0.49,6.859999999999999,8,8,2020
1561604,2020-08-08,Eritrea,wireless mouse,12,25.99,311.88,8,8,2020
1561569,2020-08-08,Saudi Arabia,laptop,4,900.0,3600.0,8,8,2020
1561320,2020-08-08,Saint Pierre and Miquelon,AA batteries (4-pack),15,3.99,59.85,8,8,2020
1561232,2020-08-08,Turkey,headphones,5,99.99,499.95,8,8,2020
1561233,2020-08-08,"Bonaire, Sint Eustatius and Saba",wireless mouse,8,25.99,207.92,8,8,2020
1561134,2020-08-08,United States Minor Outlying Islands,wireless mouse,1,25.99,25.99,8,8,2020
1561124,2020-08-08,Lithuania,notebook,11,4.99,54.89,8,8,2020
1561485,2020-08-08,Cabo Verde,ruler,13,3.99,51.870000000000005,8,8,2020
1560307,2020-08-08,Solomon Islands,headphones,11,99.99,1099.8899999999999,8,8,2020
1561419,2020-08-08,Mauritius,mouse pad,11,5.99,65.89,8,8,2020
1561418,2020-08-08,Wallis and Futuna,wireless mouse,6,25.99,155.94,8,8,2020
1560418,2020-08-08,Nauru,eraser,13,0.49,6.37,8,8,2020
1561473,2020-08-08,Guadeloupe,charging cable,9,11.95,107.55,8,8,2020
1560433,2020-08-08,United States,pencil,11,0.99,10.89,8,8,2020
1560241,2020-08-08,Antarctica,pencil,7,0.99,6.93,8,8,2020
1561556,2020-08-08,Samoa,pen,7,1.25,8.75,8,8,2020
1560382,2020-08-08,Switzerland,laptop,2,900.0,1800.0,8,8,2020
1560501,2020-08-08,Iraq,pencil,2,0.99,1.98,8,8,2020
1561530,2020-08-08,Seychelles,AA batteries (4-pack),9,3.99,35.910000000000004,8,8,2020
1561322,2020-08-08,Bahamas,AA batteries (4-pack),9,3.99,35.910000000000004,8,8,2020
1561389,2020-08-08,"Virgin Islands, British",wireless mouse,15,25.99,389.84999999999997,8,8,2020
1560404,2020-08-08,Algeria,wireless mouse,3,25.99,77.97,8,8,2020
1561368,2020-08-08,Canada,charging cable,1,11.95,11.95,8,8,2020
1561352,2020-08-08,Saint Lucia,pencil,13,0.99,12.87,8,8,2020
1560750,2020-08-08,Lao People's Democratic Republic,charging cable,6,11.95,71.69999999999999,8,8,2020
1560752,2020-08-08,Ethiopia,charging cable,15,11.95,179.25,8,8,2020
1560769,2020-08-08,Djibouti,notebook,2,4.99,9.98,8,8,2020
1561005,2020-08-08,Guernsey,wireless mouse,2,25.99,51.98,8,8,2020
1560729,2020-08-08,Uzbekistan,laptop,12,900.0,10800.0,8,8,2020
1560910,2020-08-08,Eswatini,eraser,15,0.49,7.35,8,8,2020
1560897,2020-08-08,Honduras,mouse pad,12,5.99,71.88,8,8,2020
1560641,2020-08-08,Mongolia,pencil,15,0.99,14.85,8,8,2020
1560306,2020-08-08,Bhutan,laptop,8,900.0,7200.0,8,8,2020
1560802,2020-08-08,Saint Lucia,pencil,15,0.99,14.85,8,8,2020
1560973,2020-08-09,Philippines,mouse pad,7,5.99,41.93,8,9,2020
1560374,2020-08-09,Solomon Islands,eraser,9,0.49,4.41,8,9,2020
1560423,2020-08-09,Bahamas,mouse pad,6,5.99,35.94,8,9,2020
1560341,2020-08-09,Dominican Republic,wireless mouse,13,25.99,337.87,8,9,2020
1560599,2020-08-09,Cyprus,wireless mouse,7,25.99,181.92999999999998,8,9,2020
1561677,2020-08-09,Grenada,charging cable,12,11.95,143.39999999999998,8,9,2020
1560917,2020-08-09,United Kingdom,wireless mouse,15,25.99,389.84999999999997,8,9,2020
1560831,2020-08-09,Guadeloupe,headphones,2,99.99,199.98,8,9,2020
1561648,2020-08-09,,charging cable,10,11.95,119.5,8,9,2020
1561442,2020-08-09,Solomon Islands,eraser,11,0.49,5.39,8,9,2020
1561002,2020-08-09,Namibia,notebook,9,4.99,44.910000000000004,8,9,2020
1560764,2020-08-09,Malta,mouse pad,12,5.99,71.88,8,9,2020
1560580,2020-08-09,Malawi,AA batteries (4-pack),4,3.99,15.96,8,9,2020
1561585,2020-08-09,"Virgin Islands, British",laptop,2,900.0,1800.0,8,9,2020
1560336,2020-08-09,Iraq,ruler,5,3.99,19.950000000000003,8,9,2020
1561617,2020-08-09,Equatorial Guinea,pencil,12,0.99,11.879999999999999,8,9,2020
1561437,2020-08-09,Grenada,pencil,11,0.99,10.89,8,9,2020
1560885,2020-08-09,South Africa,eraser,15,0.49,7.35,8,9,2020
1560438,2020-08-09,Turks and Caicos Islands,pencil,13,0.99,12.87,8,9,2020
1561321,2020-08-09,Haiti,mouse pad,1,5.99,5.99,8,9,2020
1560881,2020-08-09,Heard Island and McDonald Islands,charging cable,7,11.95,83.64999999999999,8,9,2020
1560969,2020-08-09,Italy,laptop,4,900.0,3600.0,8,9,2020
1561354,2020-08-09,Puerto Rico,laptop,1,900.0,900.0,8,9,2020
1560512,2020-08-09,Sudan,headphones,13,99.99,1299.87,8,9,2020
1560672,2020-08-09,Montenegro,headphones,5,99.99,499.95,8,9,2020
1561155,2020-08-09,Iraq,mouse pad,1,5.99,5.99,8,9,2020
1561552,2020-08-09,Equatorial Guinea,wireless mouse,3,25.99,77.97,8,9,2020
1561072,2020-08-09,Saudi Arabia,wireless mouse,5,25.99,129.95,8,9,2020
1561104,2020-08-09,Brunei Darussalam,laptop,12,900.0,10800.0,8,9,2020
1561319,2020-08-09,Anguilla,notebook,15,4.99,74.85000000000001,8,9,2020
1560724,2020-08-09,Kyrgyzstan,headphones,9,99.99,899.91,8,9,2020
1561461,2020-08-09,"Bonaire, Sint Eustatius and Saba",headphones,11,99.99,1099.8899999999999,8,9,2020
1561288,2020-08-09,New Caledonia,laptop,14,900.0,12600.0,8,9,2020
1560475,2020-08-09,Israel,pencil,5,0.99,4.95,8,9,2020
1560489,2020-08-09,Guyana,pencil,11,0.99,10.89,8,9,2020
1561142,2020-08-09,Russian Federation,notebook,8,4.99,39.92,8,9,2020
1560493,2020-08-09,Chad,wireless mouse,3,25.99,77.97,8,9,2020
1561516,2020-08-09,Chad,AA batteries (4-pack),3,3.99,11.97,8,9,2020
1560725,2020-08-09,"Taiwan, Province of China",laptop,10,900.0,9000.0,8,9,2020
1561535,2020-08-09,Greenland,mouse pad,9,5.99,53.910000000000004,8,9,2020
1560253,2020-08-09,Iceland,headphones,1,99.99,99.99,8,9,2020
1561496,2020-08-09,Jersey,wireless mouse,2,25.99,51.98,8,9,2020
1561218,2020-08-09,United States Minor Outlying Islands,pen,3,1.25,3.75,8,9,2020
1560362,2020-08-09,Heard Island and McDonald Islands,eraser,12,0.49,5.88,8,9,2020
1561227,2020-08-09,"Iran, Islamic Republic of",wireless mouse,12,25.99,311.88,8,9,2020
1560681,2020-08-09,Mauritius,wireless mouse,15,25.99,389.84999999999997,8,9,2020
1561584,2020-08-09,Faroe Islands,pencil,2,0.99,1.98,8,9,2020
1561135,2020-08-09,Niue,eraser,6,0.49,2.94,8,9,2020
1560646,2020-08-09,Latvia,laptop,5,900.0,4500.0,8,9,2020
1560695,2020-08-09,Sudan,charging cable,6,11.95,71.69999999999999,8,9,2020
1561502,2020-08-09,"Palestine, State of",headphones,6,99.99,599.9399999999999,8,9,2020
1561399,2020-08-10,Cuba,laptop,4,900.0,3600.0,8,10,2020
1561331,2020-08-10,Tunisia,pencil,14,0.99,13.86,8,10,2020
1560645,2020-08-10,Bhutan,mouse pad,7,5.99,41.93,8,10,2020
1561424,2020-08-10,,wireless mouse,6,25.99,155.94,8,10,2020
1560296,2020-08-10,Kyrgyzstan,laptop,4,900.0,3600.0,8,10,2020
1560619,2020-08-10,Cuba,wireless mouse,8,25.99,207.92,8,10,2020
1561364,2020-08-10,Jersey,mouse pad,11,5.99,65.89,8,10,2020
1561447,2020-08-10,Netherlands,wireless mouse,8,25.99,207.92,8,10,2020
1561400,2020-08-10,Qatar,eraser,11,0.49,5.39,8,10,2020
1561314,2020-08-10,Switzerland,charging cable,4,11.95,47.8,8,10,2020
1561440,2020-08-10,Anguilla,eraser,14,0.49,6.859999999999999,8,10,2020
1561267,2020-08-10,Fiji,laptop,10,900.0,9000.0,8,10,2020
1560519,2020-08-10,Luxembourg,laptop,9,900.0,8100.0,8,10,2020
1561225,2020-08-10,Cocos (Keeling) Islands,eraser,15,0.49,7.35,8,10,2020
1561410,2020-08-10,Turks and Caicos Islands,laptop,5,900.0,4500.0,8,10,2020
1560576,2020-08-10,Philippines,pencil,14,0.99,13.86,8,10,2020
1560276,2020-08-10,Romania,charging cable,1,11.95,11.95,8,10,2020
1561287,2020-08-10,Yemen,mouse pad,12,5.99,71.88,8,10,2020
1561283,2020-08-10,Albania,pen,1,1.25,1.25,8,10,2020
1561053,2020-08-10,"Taiwan, Province of China",laptop,14,900.0,12600.0,8,10,2020
1561577,2020-08-10,Heard Island and McDonald Islands,wireless mouse,11,25.99,285.89,8,10,2020
1560946,2020-08-10,Timor-Leste,laptop,1,900.0,900.0,8,10,2020
1561681,2020-08-10,Azerbaijan,charging cable,6,11.95,71.69999999999999,8,10,2020
1560504,2020-08-10,Gabon,laptop,3,900.0,2700.0,8,10,2020
1561526,2020-08-10,Jersey,notebook,12,4.99,59.88,8,10,2020
1560920,2020-08-10,Italy,pen,11,1.25,13.75,8,10,2020
1560901,2020-08-10,Spain,mouse pad,12,5.99,71.88,8,10,2020
1560325,2020-08-10,Lesotho,laptop,12,900.0,10800.0,8,10,2020
1561182,2020-08-10,Ethiopia,mouse pad,4,5.99,23.96,8,10,2020
1560938,2020-08-10,Ghana,headphones,1,99.99,99.99,8,10,2020
1561581,2020-08-10,Grenada,ruler,2,3.99,7.98,8,10,2020
1561687,2020-08-10,Qatar,mouse pad,1,5.99,5.99,8,10,2020
1560317,2020-08-10,Ukraine,ruler,4,3.99,15.96,8,10,2020
1561588,2020-08-10,Jordan,laptop,10,900.0,9000.0,8,10,2020
1560756,2020-08-10,Cabo Verde,mouse pad,15,5.99,89.85000000000001,8,10,2020
1561018,2020-08-10,Mayotte,pencil,11,0.99,10.89,8,10,2020
1560934,2020-08-10,New Zealand,laptop,11,900.0,9900.0,8,10,2020
1560777,2020-08-10,Bosnia and Herzegovina,mouse pad,1,5.99,5.99,8,10,2020
1561548,2020-08-10,Syrian Arab Republic,headphones,15,99.99,1499.85,8,10,2020
1560320,2020-08-10,Hungary,wireless mouse,6,25.99,155.94,8,10,2020
1560798,2020-08-10,American Samoa,charging cable,10,11.95,119.5,8,10,2020
1560346,2020-08-10,Pakistan,headphones,3,99.99,299.96999999999997,8,10,2020
1560246,2020-08-10,Uzbekistan,wireless mouse,4,25.99,103.96,8,10,2020
1561070,2020-08-10,Algeria,AA batteries (4-pack),9,3.99,35.910000000000004,8,10,2020
1560387,2020-08-11,Bangladesh,charging cable,6,11.95,71.69999999999999,8,11,2020
1561479,2020-08-11,El Salvador,laptop,15,900.0,13500.0,8,11,2020
1560486,2020-08-11,Spain,eraser,12,0.49,5.88,8,11,2020
1561114,2020-08-11,San Marino,wireless mouse,11,25.99,285.89,8,11,2020
1560983,2020-08-11,Papua New Guinea,headphones,3,99.99,299.96999999999997,8,11,2020
1560258,2020-08-11,Martinique,charging cable,14,11.95,167.29999999999998,8,11,2020
1560267,2020-08-11,"Saint Helena, Ascension and Tristan da Cunha",pen,6,1.25,7.5,8,11,2020
1561355,2020-08-11,Croatia,wireless mouse,10,25.99,259.9,8,11,2020
1560291,2020-08-11,Andorra,eraser,15,0.49,7.35,8,11,2020
1560852,2020-08-11,Mali,eraser,9,0.49,4.41,8,11,2020
1561113,2020-08-11,Netherlands,wireless mouse,4,25.99,103.96,8,11,2020
1561533,2020-08-11,Rwanda,mouse pad,10,5.99,59.900000000000006,8,11,2020
1561174,2020-08-11,Guernsey,notebook,12,4.99,59.88,8,11,2020
1561145,2020-08-11,Faroe Islands,charging cable,10,11.95,119.5,8,11,2020
1561247,2020-08-11,Switzerland,notebook,8,4.99,39.92,8,11,2020
1561130,2020-08-11,Monaco,laptop,15,900.0,13500.0,8,11,2020
1560698,2020-08-11,Trinidad and Tobago,mouse pad,8,5.99,47.92,8,11,2020
1561536,2020-08-11,Turkey,mouse pad,11,5.99,65.89,8,11,2020
1561095,2020-08-11,French Guiana,laptop,5,900.0,4500.0,8,11,2020
1561474,2020-08-11,Botswana,eraser,12,0.49,5.88,8,11,2020
1560721,2020-08-11,Nicaragua,headphones,4,99.99,399.96,8,11,2020
1560975,2020-08-11,Kazakhstan,mouse pad,8,5.99,47.92,8,11,2020
1561568,2020-08-11,Netherlands,laptop,12,900.0,10800.0,8,11,2020
1561260,2020-08-11,Belize,mouse pad,4,5.99,23.96,8,11,2020
1561189,2020-08-11,Greece,laptop,5,900.0,4500.0,8,11,2020
1560602,2020-08-11,Cabo Verde,wireless mouse,9,25.99,233.91,8,11,2020
1560951,2020-08-11,Uruguay,laptop,1,900.0,900.0,8,11,2020
1561330,2020-08-11,Norway,pencil,10,0.99,9.9,8,11,2020
1560773,2020-08-11,Vanuatu,laptop,6,900.0,5400.0,8,11,2020
1560452,2020-08-11,Colombia,pencil,14,0.99,13.86,8,11,2020
1560597,2020-08-11,Saint Lucia,notebook,8,4.99,39.92,8,11,2020
1561024,2020-08-11,Guyana,mouse pad,8,5.99,47.92,8,11,2020
1561587,2020-08-11,Cayman Islands,laptop,13,900.0,11700.0,8,11,2020
1561052,2020-08-11,Netherlands,headphones,5,99.99,499.95,8,11,2020
1561055,2020-08-11,Guadeloupe,eraser,7,0.49,3.4299999999999997,8,11,2020
1560741,2020-08-11,Iceland,charging cable,8,11.95,95.6,8,11,2020
1560473,2020-08-11,Gibraltar,eraser,1,0.49,0.49,8,11,2020
1560280,2020-08-11,Sierra Leone,mouse pad,8,5.99,47.92,8,11,2020
1560454,2020-08-11,El Salvador,AA batteries (4-pack),6,3.99,23.94,8,11,2020
1560778,2020-08-11,Syrian Arab Republic,wireless mouse,11,25.99,285.89,8,11,2020
1561031,2020-08-11,Marshall Islands,mouse pad,1,5.99,5.99,8,11,2020
1560230,2020-08-11,Timor-Leste,headphones,10,99.99,999.9,8,11,2020
1560604,2020-08-11,Colombia,laptop,1,900.0,900.0,8,11,2020
1560553,2020-08-11,Gibraltar,pencil,11,0.99,10.89,8,11,2020
1561385,2020-08-11,Eswatini,pencil,13,0.99,12.87,8,11,2020
1561000,2020-08-11,Liberia,AA batteries (4-pack),8,3.99,31.92,8,11,2020
1560912,2020-08-11,,ruler,13,3.99,51.870000000000005,8,11,2020
1561402,2020-08-11,Lesotho,notebook,14,4.99,69.86,8,11,2020
1560929,2020-08-11,Italy,AA batteries (4-pack),3,3.99,11.97,8,11,2020
1560330,2020-08-11,Faroe Islands,charging cable,5,11.95,59.75,8,11,2020
1561411,2020-08-11,Cambodia,headphones,10,99.99,999.9,8,11,2020
1560575,2020-08-11,Bahamas,pencil,12,0.99,11.879999999999999,8,11,2020
1560872,2020-08-11,United Kingdom,wireless mouse,8,25.99,207.92,8,11,2020
1561692,2020-08-11,Palau,eraser,11,0.49,5.39,8,11,2020
1561665,2020-08-11,Kenya,charging cable,1,11.95,11.95,8,11,2020
1561230,2020-08-12,Nauru,mouse pad,8,5.99,47.92,8,12,2020
1561067,2020-08-12,Germany,notebook,15,4.99,74.85000000000001,8,12,2020
1560624,2020-08-12,Malawi,pencil,9,0.99,8.91,8,12,2020
1560363,2020-08-12,South Georgia and the South Sandwich Islands,pen,1,1.25,1.25,8,12,2020
1560886,2020-08-12,Sudan,headphones,1,99.99,99.99,8,12,2020
1561147,2020-08-12,Bulgaria,headphones,6,99.99,599.9399999999999,8,12,2020
1561106,2020-08-12,Svalbard and Jan Mayen,notebook,2,4.99,9.98,8,12,2020
1560887,2020-08-12,Saint Barthélemy,laptop,3,900.0,2700.0,8,12,2020
1560833,2020-08-12,Mali,mouse pad,6,5.99,35.94,8,12,2020
1561596,2020-08-12,Montserrat,charging cable,9,11.95,107.55,8,12,2020
1560615,2020-08-12,Gibraltar,pencil,12,0.99,11.879999999999999,8,12,2020
1560554,2020-08-12,Ireland,laptop,4,900.0,3600.0,8,12,2020
1560640,2020-08-12,Niue,laptop,6,900.0,5400.0,8,12,2020
1560683,2020-08-12,Cabo Verde,headphones,9,99.99,899.91,8,12,2020
1560655,2020-08-12,Hong Kong,headphones,6,99.99,599.9399999999999,8,12,2020
1560964,2020-08-12,Egypt,mouse pad,6,5.99,35.94,8,12,2020
1561409,2020-08-12,Jamaica,notebook,8,4.99,39.92,8,12,2020
1561044,2020-08-12,Uganda,notebook,3,4.99,14.97,8,12,2020
